"Participant","Trial_Order","Wrist_Angle","Exploratory_Kinematics","Object","Mass","Torque","LogI1","LogI3","Trial","EMG_FCR","EMG_FCU","EMG_ECR","EMG_ECU","Hperceived","Lperceived"
"P8",37,"Ulnar",0,"Object 2",156,5791800,5.445371,2.954243,1,2.02970732792508,1.60622230588329,2.01723457237837,2.39980769214566,110,51.8
"P8",42,"Ulnar",0,"Object 2",156,5791800,5.445371,2.954243,2,1.62858840260745,1.41062686845311,2.88363441859457,3.02494511820265,50,48.5
"P8",39,"Ulnar",0,"Object 1",236,5791800,5.186108,3.507856,1,1.89468372169174,1.47453739810998,2.13800449257062,2.29381997081176,90,43.4
"P8",40,"Ulnar",0,"Object 1",236,5791800,5.186108,3.507856,2,2.22004389575736,1.42581438365604,5.07224550950576,1.72219489349064,50,38.2
"P8",41,"Ulnar",0,"Object 4",165,7298550,5.507546,2.819544,1,1.68979454916778,1.76822789840352,5.72045347759327,3.0512654757637,130,41.6
"P8",38,"Ulnar",0,"Object 4",165,7298550,5.507546,2.819544,2,2.47120227640142,1.68895655384253,5.42751037259099,2.04822269521459,80,37.5
"P8",44,"Ulnar",0,"Object 3",277,7298550,5.289411,3.075547,1,2.67806694655269,1.75243257283371,5.51064797127277,2.40535518120604,85,38
"P8",46,"Ulnar",0,"Object 3",277,7298550,5.289411,3.075547,2,2.98911080729013,1.62377013093709,5.0857199055131,2.00923883531535,70,40.9
"P8",43,"Ulnar",0,"Object 6",322,13068300,5.768431,3.49276,1,1.82039835263575,2.11848291695953,5.69404517368818,2.13389110274164,190,45.7
"P8",47,"Ulnar",0,"Object 6",322,13068300,5.768431,3.49276,2,1.82668659540567,1.53523504611028,3.94465188416756,2.17157455221981,200,51.9
"P8",45,"Ulnar",0,"Object 5",434,13068300,5.662616,3.767156,1,3.77484660527556,1.64333065571904,2.96063490153002,2.22709805174679,180,42.6
"P8",48,"Ulnar",0,"Object 5",434,13068300,5.662616,3.767156,2,1.87620533144653,1.70402060106914,2.48881599559366,1.43459441428292,400,39.4
"P8",56,"Ulnar",1,"Object 2",156,5791800,5.445371,2.954243,1,1.57190702837131,4.59952042544724,9.2732121752357,3.99730520298904,130,37.1
"P8",60,"Ulnar",1,"Object 2",156,5791800,5.445371,2.954243,2,1.1899975972942,2.04196056890916,6.83938231178435,4.5919737758734,110,41.3
"P8",53,"Ulnar",1,"Object 1",236,5791800,5.186108,3.507856,1,1.48753844326859,2.39231135168746,8.15095206793955,3.48919249098897,150,54.9
"P8",49,"Ulnar",1,"Object 1",236,5791800,5.186108,3.507856,2,1.32165352010371,2.53810069688279,3.31234733942306,3.66873551538005,90,31.8
"P8",50,"Ulnar",1,"Object 4",165,7298550,5.507546,2.819544,1,3.5256717277659,4.63001736531505,6.13415567270959,14.1671187745119,130,42.4
"P8",51,"Ulnar",1,"Object 4",165,7298550,5.507546,2.819544,2,2.39133479770314,5.38455476495909,7.82713302161336,3.12950724519909,150,41.7
"P8",59,"Ulnar",1,"Object 3",277,7298550,5.289411,3.075547,1,1.05631829651577,1.27882461658844,6.48197977643589,2.77602025545509,160,40.9
"P8",58,"Ulnar",1,"Object 3",277,7298550,5.289411,3.075547,2,1.13720317940679,1.26948829177876,2.52489408642749,2.57835651223474,180,37.5
"P8",57,"Ulnar",1,"Object 6",322,13068300,5.768431,3.49276,1,1.37244854957898,1.68443350108636,7.5170844048197,2.28329652676342,500,42
"P8",52,"Ulnar",1,"Object 6",322,13068300,5.768431,3.49276,2,1.2567270788183,2.01022670513197,6.87848202351265,3.08193552532195,400,42.2
"P8",54,"Ulnar",1,"Object 5",434,13068300,5.662616,3.767156,1,1.66765819553998,1.33494212431871,8.18851379757154,2.77186595194831,100,37.8
"P8",55,"Ulnar",1,"Object 5",434,13068300,5.662616,3.767156,2,1.39919419333751,1.78974071222897,3.34215009593831,2.70682724284966,500,35
"P8",71,"Ulnar",2,"Object 2",156,5791800,5.445371,2.954243,1,2.50511193797011,3.4930486081769,3.28971434902129,4.1739190774075,90,40.7
"P8",62,"Ulnar",2,"Object 2",156,5791800,5.445371,2.954243,2,4.3492129896574,1.8491452374134,6.0475695047961,2.47430494077014,80,49.5
"P8",61,"Ulnar",2,"Object 1",236,5791800,5.186108,3.507856,1,2.53373421676331,2.47963442038472,5.45974027395531,3.04252211028084,89,44.5
"P8",65,"Ulnar",2,"Object 1",236,5791800,5.186108,3.507856,2,1.40923107742788,2.58780039600112,5.66096247482957,3.23238194156561,50,36.8
"P8",72,"Ulnar",2,"Object 4",165,7298550,5.507546,2.819544,1,1.43758278307605,2.21456754176782,5.94750075652369,3.36206280054078,75,46.6
"P8",69,"Ulnar",2,"Object 4",165,7298550,5.507546,2.819544,2,1.82795545792565,1.89313114789557,2.91728239028989,3.49819107035357,90,39.6
"P8",68,"Ulnar",2,"Object 3",277,7298550,5.289411,3.075547,1,2.55411258900222,2.37381759505837,3.82868243263786,3.44937291324342,130,42.9
"P8",67,"Ulnar",2,"Object 3",277,7298550,5.289411,3.075547,2,4.13168206611918,2.27425963893531,5.62959620393533,5.24860182668655,135,43.8
"P8",70,"Ulnar",2,"Object 6",322,13068300,5.768431,3.49276,1,4.32450011818249,2.4852084598865,4.77212613687697,6.23870626283962,200,40.9
"P8",63,"Ulnar",2,"Object 6",322,13068300,5.768431,3.49276,2,1.59014184043581,1.86291145918011,3.32429308303879,3.43800860321508,220,54.5
"P8",66,"Ulnar",2,"Object 5",434,13068300,5.662616,3.767156,1,2.76315932760229,2.49315707332456,7.25161514270871,3.17504280750367,450,42.6
"P8",64,"Ulnar",2,"Object 5",434,13068300,5.662616,3.767156,2,3.20609905992332,5.46708775621855,5.86079218086425,3.8895109657776,310,47.9
"P8",35,"Neutral",0,"Object 2",156,5791800,5.445371,2.954243,1,1.58988723964461,1.02301317286977,5.07647888928094,1.78702989061143,95,45.1
"P8",26,"Neutral",0,"Object 2",156,5791800,5.445371,2.954243,2,1.26764591128685,1.06390236935032,8.2561658125289,2.88411942243203,100,50.9
"P8",25,"Neutral",0,"Object 1",236,5791800,5.186108,3.507856,1,1.58754788208937,1.08453830405748,8.78655734579734,1.96700821427406,120,45.3
"P8",29,"Neutral",0,"Object 1",236,5791800,5.186108,3.507856,2,0.937100074128041,1.12416682762421,6.14621633128523,1.60597154228765,100,37.4
"P8",36,"Neutral",0,"Object 4",165,7298550,5.507546,2.819544,1,2.3914778245329,1.05619966447927,8.81534546480969,1.4490003210789,110,49.3
"P8",33,"Neutral",0,"Object 4",165,7298550,5.507546,2.819544,2,2.35862579089965,3.29976550990553,7.4919563153181,2.54682095501265,100,54.7
"P8",32,"Neutral",0,"Object 3",277,7298550,5.289411,3.075547,1,1.26490648660639,1.1760040722315,3.1622184039692,1.54032564044532,150,39.3
"P8",31,"Neutral",0,"Object 3",277,7298550,5.289411,3.075547,2,1.21891991753341,1.27909394567757,5.65589052436295,3.89107755184493,120,38.5
"P8",34,"Neutral",0,"Object 6",322,13068300,5.768431,3.49276,1,1.64718168962606,1.37444114638517,5.05473803378746,2.52248364107543,220,43.7
"P8",27,"Neutral",0,"Object 6",322,13068300,5.768431,3.49276,2,1.60861574364769,1.28567421026127,2.53470482570946,3.47494827608872,200,47.2
"P8",30,"Neutral",0,"Object 5",434,13068300,5.662616,3.767156,1,1.79979255921332,1.4605169146692,7.25505628052169,2.01161185625891,200,47.1
"P8",28,"Neutral",0,"Object 5",434,13068300,5.662616,3.767156,2,2.36621066489662,1.45899434440457,7.2643331419716,2.37617658458699,210,51.7
"P8",20,"Neutral",1,"Object 2",156,5791800,5.445371,2.954243,1,1.79107374574012,1.32494342211735,2.51664730578727,1.71504652923569,115,45.7
"P8",24,"Neutral",1,"Object 2",156,5791800,5.445371,2.954243,2,1.64322521435347,2.5126906878431,6.13096699571019,2.08543818511587,100,45.6
"P8",17,"Neutral",1,"Object 1",236,5791800,5.186108,3.507856,1,1.72935497407911,1.24541606670412,8.98349928237434,1.83449053678056,99,35
"P8",13,"Neutral",1,"Object 1",236,5791800,5.186108,3.507856,2,1.96277999341631,1.23372105969348,3.90333334413237,2.21657792681217,130,32.3
"P8",14,"Neutral",1,"Object 4",165,7298550,5.507546,2.819544,1,1.52334519050809,1.12859329643218,6.43982394087851,1.70466752533483,150,42.2
"P8",15,"Neutral",1,"Object 4",165,7298550,5.507546,2.819544,2,1.47456242752346,1.26294427312777,6.91216964627432,1.67415028957992,120,47.1
"P8",23,"Neutral",1,"Object 3",277,7298550,5.289411,3.075547,1,1.67490470949369,1.50775068743482,2.81235966867992,1.64290654657579,150,29.9
"P8",22,"Neutral",1,"Object 3",277,7298550,5.289411,3.075547,2,1.58961150662478,1.50545701805078,4.8436401619308,1.65925582760521,140,33.1
"P8",21,"Neutral",1,"Object 6",322,13068300,5.768431,3.49276,1,1.36407882684919,1.35640387985723,3.08021887340693,1.97486570234722,200,41.2
"P8",16,"Neutral",1,"Object 6",322,13068300,5.768431,3.49276,2,2.61047048793686,1.4688553895569,5.56484939114781,2.56910583802951,300,42.3
"P8",18,"Neutral",1,"Object 5",434,13068300,5.662616,3.767156,1,1.72045070596258,1.83975316971596,7.39879787148419,2.04614022600694,300,38.5
"P8",19,"Neutral",1,"Object 5",434,13068300,5.662616,3.767156,2,2.1173143701045,1.98278444990641,6.81505739635072,2.43408851227897,300,34.4
"P8",1,"Neutral",2,"Object 2",156,5791800,5.445371,2.954243,1,1.69349400940242,2.25623806423909,14.5540421691349,2.19468526742394,125,51.7
"P8",6,"Neutral",2,"Object 2",156,5791800,5.445371,2.954243,2,2.12971085371825,3.32845683041141,9.59117399183711,2.48208379655263,95,47.7
"P8",3,"Neutral",2,"Object 1",236,5791800,5.186108,3.507856,1,1.62283953168746,2.40615974998782,11.4275916353834,3.2120861585367,81,47.6
"P8",4,"Neutral",2,"Object 1",236,5791800,5.186108,3.507856,2,1.65917313504819,2.32992440348401,10.7891750167625,3.60673623304525,120,40.9
"P8",5,"Neutral",2,"Object 4",165,7298550,5.507546,2.819544,1,2.18007473610861,2.34386851726997,8.69338984653863,8.06644423142112,100,45.4
"P8",2,"Neutral",2,"Object 4",165,7298550,5.507546,2.819544,2,1.5491964403401,2.53376929078529,9.80368566973683,4.07634823918692,95,51.8
"P8",8,"Neutral",2,"Object 3",277,7298550,5.289411,3.075547,1,1.92006074852262,2.24040802312745,5.25247085693165,2.31002842885673,120,46.9
"P8",10,"Neutral",2,"Object 3",277,7298550,5.289411,3.075547,2,2.33677352730705,2.06732783549354,8.14971192655021,3.05799325028114,130,36.2
"P8",7,"Neutral",2,"Object 6",322,13068300,5.768431,3.49276,1,2.12268884985505,1.55438469231435,9.34671831201068,2.82100281258574,450,48.6
"P8",11,"Neutral",2,"Object 6",322,13068300,5.768431,3.49276,2,2.7757646916299,1.58156481301947,10.3293637446263,2.66740629570442,200,37.2
"P8",9,"Neutral",2,"Object 5",434,13068300,5.662616,3.767156,1,2.44144398229184,2.59206841015698,7.23115317594285,5.09545791015155,500,40.2
"P8",12,"Neutral",2,"Object 5",434,13068300,5.662616,3.767156,2,2.16336999459288,1.73575261470356,8.04240512203832,5.07472245032408,550,37.8
"P8",92,"Radial",0,"Object 2",156,5791800,5.445371,2.954243,1,4.89192530281771,2.06265204356051,2.60852432797925,3.63830982848695,100,52.5
"P8",96,"Radial",0,"Object 2",156,5791800,5.445371,2.954243,2,1.63277128493266,2.95474437686513,3.84670635958097,1.97266051691735,65,38.2
"P8",89,"Radial",0,"Object 1",236,5791800,5.186108,3.507856,1,3.15213227333331,2.03213927082371,5.67697191320919,2.33060010767353,90,45.4
"P8",85,"Radial",0,"Object 1",236,5791800,5.186108,3.507856,2,1.84909224384228,1.14477126277867,6.03844736583907,3.04386975879973,80,44.7
"P8",86,"Radial",0,"Object 4",165,7298550,5.507546,2.819544,1,2.34151693852045,1.17024869194621,1.72650293960775,1.91473868120257,115,49.5
"P8",87,"Radial",0,"Object 4",165,7298550,5.507546,2.819544,2,3.39737535555813,1.38267266224307,4.70267269768485,2.67296009911067,100,50.5
"P8",95,"Radial",0,"Object 3",277,7298550,5.289411,3.075547,1,2.45052110634297,1.34768107901641,3.47765351627437,1.98610245989468,140,41.5
"P8",94,"Radial",0,"Object 3",277,7298550,5.289411,3.075547,2,1.99386216207018,1.51948090797904,5.40202312356142,3.35088057791672,130,50.2
"P8",93,"Radial",0,"Object 6",322,13068300,5.768431,3.49276,1,4.3391760933507,2.25029567016296,4.40465942192919,1.46977531534573,200,48.4
"P8",88,"Radial",0,"Object 6",322,13068300,5.768431,3.49276,2,2.49364915944834,1.7934573252791,2.0219132101856,2.51763161346679,250,50
"P8",90,"Radial",0,"Object 5",434,13068300,5.662616,3.767156,1,3.58494827904808,1.54350108894123,3.28045182716211,3.09603850883,350,45.8
"P8",91,"Radial",0,"Object 5",434,13068300,5.662616,3.767156,2,2.07986838392438,2.32891199551095,4.96924545733916,3.31786140401711,150,45.9
"P8",107,"Radial",1,"Object 2",156,5791800,5.445371,2.954243,1,2.73205540520023,2.00311829247379,3.46636461874855,2.36279811949428,120,50.6
"P8",98,"Radial",1,"Object 2",156,5791800,5.445371,2.954243,2,1.80831433281892,1.92405497464106,4.04472860592655,1.69406931098387,95,46.1
"P8",97,"Radial",1,"Object 1",236,5791800,5.186108,3.507856,1,2.07470886444582,2.24259835484006,5.39218884882266,1.72683801811411,115,37.9
"P8",101,"Radial",1,"Object 1",236,5791800,5.186108,3.507856,2,1.73521519498914,1.67547588018207,2.30671830364151,3.02316534146819,125,37.6
"P8",108,"Radial",1,"Object 4",165,7298550,5.507546,2.819544,1,3.89608460144332,1.2772028958105,4.97019097716893,2.4515412074004,110,54.3
"P8",105,"Radial",1,"Object 4",165,7298550,5.507546,2.819544,2,3.0689051546446,0.9086496050319,3.08632941986817,1.82229916097891,130,48.6
"P8",104,"Radial",1,"Object 3",277,7298550,5.289411,3.075547,1,2.51615891048135,0.746698123323737,5.23108494983762,2.32161328477288,200,44.5
"P8",103,"Radial",1,"Object 3",277,7298550,5.289411,3.075547,2,2.15427191517565,0.827481163537547,3.14956120573525,5.9869610177518,115,38.3
"P8",106,"Radial",1,"Object 6",322,13068300,5.768431,3.49276,1,3.55460654825723,1.31177952891314,4.7327451261325,2.89396714139433,240,45.4
"P8",99,"Radial",1,"Object 6",322,13068300,5.768431,3.49276,2,2.42187901840074,1.16170476601877,4.49671551074302,1.52638970398998,140,45.7
"P8",102,"Radial",1,"Object 5",434,13068300,5.662616,3.767156,1,2.44907804840007,1.63450588108353,3.7019412717272,2.92803060078536,220,37.8
"P8",100,"Radial",1,"Object 5",434,13068300,5.662616,3.767156,2,1.54759665531926,1.55620014990053,2.40672458698239,3.08299399788993,300,50.3
"P8",73,"Radial",2,"Object 2",156,5791800,5.445371,2.954243,1,1.64409707528867,2.55688148023805,6.61575107600957,1.63413215846352,90,60.1
"P8",78,"Radial",2,"Object 2",156,5791800,5.445371,2.954243,2,4.13172349004818,1.80384391162045,4.65109926049402,2.467343572383,120,54.7
"P8",75,"Radial",2,"Object 1",236,5791800,5.186108,3.507856,1,3.16581468891626,1.9028496007626,5.59791918584514,2.688920721868,110,64.9
"P8",76,"Radial",2,"Object 1",236,5791800,5.186108,3.507856,2,3.24260467267212,3.3371599962449,4.62610521192779,2.50008019620012,75,39.9
"P8",77,"Radial",2,"Object 4",165,7298550,5.507546,2.819544,1,3.86369919956614,4.06390324282912,5.40191454098648,2.99158027804649,95,37.1
"P8",74,"Radial",2,"Object 4",165,7298550,5.507546,2.819544,2,1.74440025112793,2.20860147965828,6.07549187636237,2.61260914549608,109,49.3
"P8",80,"Radial",2,"Object 3",277,7298550,5.289411,3.075547,1,4.48108414630988,2.10555644900726,4.20014706720066,2.59388305588516,130,51.9
"P8",82,"Radial",2,"Object 3",277,7298550,5.289411,3.075547,2,4.90108850076382,2.57148583494504,7.11820929852534,2.76264003163123,150,46.8
"P8",79,"Radial",2,"Object 6",322,13068300,5.768431,3.49276,1,4.19805975014057,1.78593562549724,5.18708176771665,3.04629786870366,250,40.4
"P8",83,"Radial",2,"Object 6",322,13068300,5.768431,3.49276,2,3.68436818789816,2.41451913542185,4.22736099147128,2.53036728574987,300,48
"P8",81,"Radial",2,"Object 5",434,13068300,5.662616,3.767156,1,3.89776471560032,3.15475847068473,6.33156064410852,3.48449516297062,500,36.9
"P8",84,"Radial",2,"Object 5",434,13068300,5.662616,3.767156,2,4.30850061137384,3.16310690858679,3.06718737826837,3.20872486036456,450,44.4
"P9",107,"Ulnar",0,"Object 2",156,5791800,5.445371,2.954243,1,1.25991935519761,2.94324805086591,2.86384076999729,4.8300298262639,150,47.6
"P9",98,"Ulnar",0,"Object 2",156,5791800,5.445371,2.954243,2,1.10726204870501,1.61659239490434,2.07885918576626,2.80224182992493,132,46.9
"P9",97,"Ulnar",0,"Object 1",236,5791800,5.186108,3.507856,1,1.19146468497627,1.15727675107757,2.2497552114076,3.71189771911324,132,49.5
"P9",101,"Ulnar",0,"Object 1",236,5791800,5.186108,3.507856,2,1.17744802639735,1.56592216855277,2.30245295711356,2.25514055331239,118,49.3
"P9",108,"Ulnar",0,"Object 4",165,7298550,5.507546,2.819544,1,1.221331432702,2.26512365356373,2.52065532268373,4.97366379471418,125,52.4
"P9",105,"Ulnar",0,"Object 4",165,7298550,5.507546,2.819544,2,1.12154119959001,1.39880540774286,2.16086515077262,6.85252708408026,115,47.3
"P9",104,"Ulnar",0,"Object 3",277,7298550,5.289411,3.075547,1,1.23452564995092,1.51922732406492,2.135277701718,4.21913306127176,150,45.3
"P9",103,"Ulnar",0,"Object 3",277,7298550,5.289411,3.075547,2,1.0628107696191,1.40651398554662,2.97927381125563,5.78633433807264,143,50.5
"P9",106,"Ulnar",0,"Object 6",322,13068300,5.768431,3.49276,1,1.31303576631075,2.35361799747696,3.5794527567122,3.03360511774686,205,48.8
"P9",99,"Ulnar",0,"Object 6",322,13068300,5.768431,3.49276,2,1.22127860992585,2.10641807483692,3.9858282519225,9.15415485492296,243,48.9
"P9",102,"Ulnar",0,"Object 5",434,13068300,5.662616,3.767156,1,1.06982147584423,1.71601563077983,2.715167801222,4.65075587974511,175,52.6
"P9",100,"Ulnar",0,"Object 5",434,13068300,5.662616,3.767156,2,1.10593183817132,1.82051349762585,6.02722511525122,2.23020529611655,260,49.4
"P9",92,"Ulnar",1,"Object 2",156,5791800,5.445371,2.954243,1,1.01827051146026,1.57554460816415,2.64973636329741,3.33565059066287,93,46.9
"P9",96,"Ulnar",1,"Object 2",156,5791800,5.445371,2.954243,2,1.18524892260624,2.1606615465015,4.44625448821669,3.55770426673716,102,49.5
"P9",89,"Ulnar",1,"Object 1",236,5791800,5.186108,3.507856,1,1.20279943620185,1.51569923986256,3.28737205249035,8.06391809543945,113,52.3
"P9",85,"Ulnar",1,"Object 1",236,5791800,5.186108,3.507856,2,1.37504043934197,1.86270488293784,2.96183127391853,4.42483645345628,112,48.9
"P9",86,"Ulnar",1,"Object 4",165,7298550,5.507546,2.819544,1,1.44899100644954,1.19782011710619,3.31194339818377,3.0316431252643,173,45.9
"P9",87,"Ulnar",1,"Object 4",165,7298550,5.507546,2.819544,2,1.19765169811656,1.55939883866597,3.45953899143012,3.36192695176234,123,49.1
"P9",95,"Ulnar",1,"Object 3",277,7298550,5.289411,3.075547,1,1.82950755385136,1.62676573006201,4.67057739292617,2.42650337424263,119,54.1
"P9",94,"Ulnar",1,"Object 3",277,7298550,5.289411,3.075547,2,1.26566780277441,2.14113118777969,3.13122891627257,2.81144217177099,118,53.4
"P9",93,"Ulnar",1,"Object 6",322,13068300,5.768431,3.49276,1,1.49113244457141,1.36098224689589,4.18055600073076,3.36537141206785,225,44.8
"P9",88,"Ulnar",1,"Object 6",322,13068300,5.768431,3.49276,2,1.42055134762114,1.91114999013614,3.50312694233227,3.29615111858541,225,54.1
"P9",90,"Ulnar",1,"Object 5",434,13068300,5.662616,3.767156,1,1.57460991785369,3.82377479489496,5.94844543661655,2.94454776761524,250,44.7
"P9",91,"Ulnar",1,"Object 5",434,13068300,5.662616,3.767156,2,1.45267772704736,1.35928463976097,4.94619022809266,2.43805388697512,240,43.5
"P9",73,"Ulnar",2,"Object 2",156,5791800,5.445371,2.954243,1,1.66981776699155,1.6431467187268,3.71598423021552,4.84194220769288,95,49.3
"P9",78,"Ulnar",2,"Object 2",156,5791800,5.445371,2.954243,2,1.26491464565846,2.49569393982224,3.08086159167088,5.00121386442285,110,44.9
"P9",75,"Ulnar",2,"Object 1",236,5791800,5.186108,3.507856,1,1.54879914646914,1.58969526853379,4.46996195055657,4.78405695632488,103,43.1
"P9",76,"Ulnar",2,"Object 1",236,5791800,5.186108,3.507856,2,1.59554405190859,2.06199951901279,3.16178246649235,3.21945225193352,110,40.9
"P9",77,"Ulnar",2,"Object 4",165,7298550,5.507546,2.819544,1,1.45686950455349,1.56190859034565,3.40076463278933,3.99772959390285,122,49.1
"P9",74,"Ulnar",2,"Object 4",165,7298550,5.507546,2.819544,2,1.63144821460902,1.54126813686607,2.99138394926789,5.40689130877142,130,48.3
"P9",80,"Ulnar",2,"Object 3",277,7298550,5.289411,3.075547,1,1.24018428442582,1.95813824138745,3.21512824308341,6.25651550397486,140,52.2
"P9",82,"Ulnar",2,"Object 3",277,7298550,5.289411,3.075547,2,1.97735282515695,2.78322446164118,5.72749886263083,4.66173186631575,125,43.2
"P9",79,"Ulnar",2,"Object 6",322,13068300,5.768431,3.49276,1,1.51554282344289,2.32379863829523,4.72725376446678,3.49691823138903,190,51.3
"P9",83,"Ulnar",2,"Object 6",322,13068300,5.768431,3.49276,2,1.89702416245591,1.65068811269626,5.35396384330743,2.99438343409382,210,46.3
"P9",81,"Ulnar",2,"Object 5",434,13068300,5.662616,3.767156,1,2.59600913309201,2.16175970090187,4.78625934666764,4.62019424492588,185,49.8
"P9",84,"Ulnar",2,"Object 5",434,13068300,5.662616,3.767156,2,1.57498088933503,1.88070569106784,5.77434745468795,2.62973666184445,215,46.2
"P9",37,"Neutral",0,"Object 2",156,5791800,5.445371,2.954243,1,1.1097775728502,0.958580827288818,1.65695289265692,1.77098341277928,115,46.4
"P9",42,"Neutral",0,"Object 2",156,5791800,5.445371,2.954243,2,1.09797062679963,1.06164261799564,1.96367155816318,1.34049473941714,130,61.5
"P9",39,"Neutral",0,"Object 1",236,5791800,5.186108,3.507856,1,0.860458810738433,1.18988308037352,1.74111732807527,1.14812996651743,120,43.8
"P9",40,"Neutral",0,"Object 1",236,5791800,5.186108,3.507856,2,0.926699534831411,1.22902702839872,1.69176281278684,1.3914898993327,110,44.1
"P9",41,"Neutral",0,"Object 4",165,7298550,5.507546,2.819544,1,0.86351076047837,1.28827725590659,1.85235050763319,1.33282698654136,112,58.1
"P9",38,"Neutral",0,"Object 4",165,7298550,5.507546,2.819544,2,1.05116269865655,1.05884689768331,1.73538073800672,1.86284246760807,120,49.8
"P9",44,"Neutral",0,"Object 3",277,7298550,5.289411,3.075547,1,1.06972053744583,1.38513555491719,2.08973555932574,1.68281529129401,120,45.1
"P9",46,"Neutral",0,"Object 3",277,7298550,5.289411,3.075547,2,0.976202261475662,0.908044256456417,1.82038537133587,1.29538880786171,165,44.2
"P9",43,"Neutral",0,"Object 6",322,13068300,5.768431,3.49276,1,1.19146479561645,1.07991803057914,2.45137501309814,1.71645471078197,250,62.5
"P9",47,"Neutral",0,"Object 6",322,13068300,5.768431,3.49276,2,1.04935022303915,0.894612197549079,2.80419900982381,1.46674417005356,200,62.2
"P9",45,"Neutral",0,"Object 5",434,13068300,5.662616,3.767156,1,1.80688117408008,1.18530567925772,2.16242400800521,1.43696851349439,210,57.5
"P9",48,"Neutral",0,"Object 5",434,13068300,5.662616,3.767156,2,1.04046269072857,1.04490262139112,2.09910310042124,1.52834533924822,220,56.2
"P9",71,"Neutral",1,"Object 2",156,5791800,5.445371,2.954243,1,0.980841231622464,1.69894491789276,2.56781652009922,2.13754723902783,95,46.7
"P9",62,"Neutral",1,"Object 2",156,5791800,5.445371,2.954243,2,1.10648575612764,1.54336225830409,2.41807581928193,1.67456275893668,105,46.2
"P9",61,"Neutral",1,"Object 1",236,5791800,5.186108,3.507856,1,1.14102925644364,1.81989743085404,2.07232495688633,2.28758004868007,120,46.5
"P9",65,"Neutral",1,"Object 1",236,5791800,5.186108,3.507856,2,1.3046988441063,2.21671154798802,2.59182429135234,2.2147789634933,110,51.6
"P9",72,"Neutral",1,"Object 4",165,7298550,5.507546,2.819544,1,1.05863239697171,1.45473732057975,2.53811620431585,2.21623556705332,120,47.4
"P9",69,"Neutral",1,"Object 4",165,7298550,5.507546,2.819544,2,1.08748712481015,2.77053546605549,6.6931825430383,2.61711470018501,130,44.8
"P9",68,"Neutral",1,"Object 3",277,7298550,5.289411,3.075547,1,1.41469378016001,2.08592874884544,2.47704414234468,4.23876261966965,200,46.3
"P9",67,"Neutral",1,"Object 3",277,7298550,5.289411,3.075547,2,1.0697888378173,1.17352804967636,2.48558733301074,2.10353648575124,150,49.5
"P9",70,"Neutral",1,"Object 6",322,13068300,5.768431,3.49276,1,1.16201506923506,1.69818002791168,2.87562304641729,4.21491616378981,270,47.1
"P9",63,"Neutral",1,"Object 6",322,13068300,5.768431,3.49276,2,1.38362762491166,1.54439149332324,3.26713961265569,1.87227851271869,230,42.9
"P9",66,"Neutral",1,"Object 5",434,13068300,5.662616,3.767156,1,1.07025423410146,1.67834429785963,2.58782271370588,3.50085713975946,260,47
"P9",64,"Neutral",1,"Object 5",434,13068300,5.662616,3.767156,2,1.2144923082337,2.0832654588784,3.75293640456228,2.00750950089737,260,45.9
"P9",56,"Neutral",2,"Object 2",156,5791800,5.445371,2.954243,1,1.28077401933366,2.45101548680976,2.62228938438582,2.20312807933879,120,46.4
"P9",60,"Neutral",2,"Object 2",156,5791800,5.445371,2.954243,2,1.15924109228657,1.44365531241421,2.67826445512355,2.41912414200368,95,46.1
"P9",53,"Neutral",2,"Object 1",236,5791800,5.186108,3.507856,1,1.45405940776286,1.98017674079817,2.60727682774983,2.68949537663551,130,38.9
"P9",49,"Neutral",2,"Object 1",236,5791800,5.186108,3.507856,2,1.13297312627871,2.0440553359289,2.68155414252628,2.4958776636088,110,40.3
"P9",50,"Neutral",2,"Object 4",165,7298550,5.507546,2.819544,1,0.987015683983242,1.67095190751619,2.71406139666899,1.98924222086962,110,45.3
"P9",51,"Neutral",2,"Object 4",165,7298550,5.507546,2.819544,2,1.11574827097591,1.54865096827935,2.01665019901326,2.00018592637633,130,44.1
"P9",59,"Neutral",2,"Object 3",277,7298550,5.289411,3.075547,1,1.49609614339311,1.89191111420898,2.7961682420717,2.21145293584945,150,45.6
"P9",58,"Neutral",2,"Object 3",277,7298550,5.289411,3.075547,2,1.24232240432925,2.16325003652491,2.82440718571483,3.52045170437408,130,47.8
"P9",57,"Neutral",2,"Object 6",322,13068300,5.768431,3.49276,1,1.26682109758673,1.78112975108662,3.11453810931008,2.87949644451909,195,42.3
"P9",52,"Neutral",2,"Object 6",322,13068300,5.768431,3.49276,2,1.47529288333787,2.82969255746631,4.68811028818688,3.43953607268712,185,61.4
"P9",54,"Neutral",2,"Object 5",434,13068300,5.662616,3.767156,1,1.33544828586486,2.46545011095251,3.03854298285783,2.42353935635692,200,52.5
"P9",55,"Neutral",2,"Object 5",434,13068300,5.662616,3.767156,2,1.5779938113775,2.65825083439113,2.75700472267973,7.7414854942273,185,46.6
"P9",20,"Radial",0,"Object 2",156,5791800,5.445371,2.954243,1,0.982009676122506,2.44566316837558,2.75309571482836,1.98008334421786,110,52.6
"P9",24,"Radial",0,"Object 2",156,5791800,5.445371,2.954243,2,1.31706624559686,1.4896533354451,2.59540517200855,1.66565010583327,85,53.4
